Frequency,Nominal,Min,Max
1089234.1643102982,3.830264503454975e-8,3.619936630569815e-8,4.065955062498862e-8
1114605.6872915116,3.732559780809161e-8,3.5283689188999133e-8,3.961290170400141e-8
1140568.1889616773,3.6376696673375316e-8,3.439409714796419e-8,3.859674786360576e-8
1167135.4349828353,3.54550097704432e-8,3.3529731197208414e-8,3.7610074554536696e-8
1194321.511660485,3.4559637988826984e-8,3.268976279451747e-8,3.665190276623281e-8
1222140.8334123313,3.3689713909927946e-8,3.187339287416298e-8,3.572128779560027e-8
1250608.150410999,3.2844400794278804e-8,3.107985090758124e-8,3.481731809657434e-8
1279738.5564047706,3.20228916054136e-8,3.03083939875027e-8,3.3939114194332374e-8
1309547.4967204903,3.122440806405059e-8,2.955830593274078e-8,3.30858276514574e-8
1340050.7764528815,3.044819972788952e-8,2.8828896411734295e-8,3.225664007616114e-8
1371264.568844617,2.969354309360129e-8,2.8119500083625355e-8,3.145076216495955e-8
1403205.4238615865,2.8959740718601622e-8,2.7429475756182244e-8,3.0667432774041006e-8
1435890.2769679066,2.824612036099502e-8,2.675820556027183e-8,2.99059180150526e-8
1469336.45810533,2.755203413669106e-8,2.610509414087318e-8,2.916551037221681e-8
1503561.7008818078,2.687685769316238e-8,2.546956786482491e-8,2.8445527838628144e-8
1538584.1519740853,2.6219989399660736e-8,2.485107404562885e-8,2.7745313070312594e-8
1574422.3807493083,2.5580849553956683e-8,2.424908018570886e-8,2.7064232557197703e-8
1611095.3891107484,2.495887960583807e-8,2.3663073236554648e-8,2.640167581056738e-8
1648622.6215728635,2.4353541397709822e-8,2.3092558877179854e-8,2.5757054566889063e-8
1687023.9755710368,2.37643164226944e-8,2.253706081129719e-8,2.5129802008124294e-8
1726319.81201146,2.3190705100650557e-8,2.1996120083568564e-8,2.451937199878173e-8
1766530.9660667558,2.2632226072517498e-8,2.1469294415231035e-8,2.3925238340063784e-8
1807678.758223062,2.2088415513357634e-8,2.0956157559333763e-8,2.3346894041501554e-8
1849785.0055844348,2.155882646442263e-8,2.045629867575113e-8,2.2783850610483544e-8
1892872.0334405678,2.1043028184507937e-8,1.9969321726064584e-8,2.22356373600649e-8
1936962.6871039541,2.0540605520794116e-8,1.949484488833509e-8,2.1701800735407326e-8
1982080.3440227753,2.0051158299304048e-8,1.9032499991717876e-8,2.118190365914815e-8
2028248.9261759322,1.9574300735034158e-8,1.8581931970805427e-8,2.0675524895936116e-8
2075492.912756796,1.9109660861748475e-8,1.814279833952304e-8,2.0182258436305164e-8
2123837.3531524,1.8656879981357153e-8,1.77147686843442e-8,1.970171289998837e-8
2173307.8802249557,1.821561213273835e-8,1.7297524176541423e-8,1.923351095870526e-8
2223930.7239027377,1.7785523579803265e-8,1.6890757103142842e-8,1.8777288778387398e-8
2275732.725087536,1.736629231855045e-8,1.6494170416223043e-8,1.8332695480742974e-8
2328741.3498860593,1.6957607602807526e-8,1.6107477300122917e-8,1.789939262400012e-8
2382984.7041728282,1.6559169488314845e-8,1.5730400756162278e-8,1.7477053702611906e-8
2438491.548492281,1.6170688394768526e-8,1.536267320438498e-8,1.7065363665655417e-8
2495291.313307996,1.579188468540768e-8,1.5004036101855664e-8,1.6664018453610908e-8
2553414.114607112,1.5422488263703546e-8,1.465423957701194e-8,1.6272724553166302e-8
2612890.769868224,1.506223818668593e-8,1.4313042079563761e-8,1.589119856965721e-8
2673752.814401218,1.4710882294424074e-8,1.3980210045424542e-8,1.551916681672233e-8
2736032.51806771,1.4368176855166202e-8,1.3655517576153496e-8,1.515636492272851e-8
2799762.9023909536,1.4033886225631184e-8,1.3338746132387373e-8,1.4802537453499744e-8
2864977.7580642877,1.3707782525940526e-8,1.3029684240741569e-8,1.4457437550867581e-8
2931711.6628674115,1.3389645328675196e-8,1.2728127213663436e-8,1.4120826586548513e-8
2999999.999999979,1.307926136154182e-8,1.2433876881727262e-8,1.3792473830845422e-8
3069878.976842241,1.2776424223135225e-8,1.214674133786748e-8,1.3472156135665106e-8
3141385.6441526767,1.2480934111288906e-8,1.1866534693056014e-8,1.3159657631341787e-8
3214557.9157127966,1.2192597563511413e-8,1.159307684294031e-8,1.2854769436757282e-8
3289434.5884295315,1.1911227209015201e-8,1.1326193244970052e-8,1.2557289382251625e-8
3366055.362905866,1.1636641531853819e-8,1.1065714705553166e-8,1.226702174482328e-8
3444460.864490623,1.136866464469469e-8,1.0811477176794884e-8,1.1983776995124784e-8
3524692.6648185626,1.1107126072766086e-8,1.0563321562387499e-8,1.1707371555768968e-8
3606793.303852212,1.0851860547530128e-8,1.0321093532232436e-8,1.143762757047024e-8
3690806.312437117,1.0602707809646653e-8,1.0084643345391036e-8,1.1174372683557096e-8
3776776.2353824736,1.0359512420806673e-8,9.853825680974508e-9,1.0917439829403749e-8
3864748.655079373,1.0122123584028414e-8,9.62849947659877e-9,1.066666703134166e-8
3954770.215669192,9.890394972023188e-9,9.408527774043984e-9,1.0421897209625276e-8
4046888.6477749306,9.66418456325274e-9,9.19377757177324e-9,1.0182977998039743e-8
4141152.793808623,9.443354485314478e-9,8.984119683979308e-9,9.949761568752792e-9
4237612.6338682305,9.227770865304958e-9,8.779428605842044e-9,9.722104465027027e-9
4336319.312237749,9.01730368682678e-9,8.579582384693204e-9,9.499867441423251e-9
4437325.164504588,8.811826653317524e-9,8.38446249679847e-9,9.282915311139802e-9
4540683.745308589,8.611217057393678e-9,8.193953729479862e-9,9.071116800147034e-9
4646449.856737408,8.41535565591561e-9,8.007944068314208e-9,8.86434440779007e-9
4754679.577383303,8.224126550492951e-9,7.826324589155607e-9,8.662474273546968e-9
4865430.292076752,8.037417073162587e-9,7.648989354741833e-9,8.465386049642777e-9
4978760.722312642,7.855117676983667e-9,7.475835315655846e-9,8.272962779233381e-9
5094730.957385193,7.677121831306244e-9,7.306762215424638e-9,8.085090779885696e-9
5213402.486248085,7.503325921481506e-9,7.141672499548258e-9,7.901659532093667e-9
5334838.230116726,7.333629152792907e-9,6.9804712282617745e-9,7.722561572581322e-9
5459102.575829906,7.16793345839807e-9,6.823065992842736e-9,7.547692392155977e-9
5586261.409988557,7.006143411081628e-9,6.669366835285845e-9,7.376950337886154e-9
5716382.153889695,6.84816613862914e-9,6.519286171175382e-9,7.21023651938942e-9
5849533.799274088,6.6939112426414295e-9,6.3727387155941955e-9,7.047454719026053e-9
5985786.94490659,6.543290720617814e-9,6.229641411916157e-9,6.888511305804313e-9
6125213.834008537,6.396218891145347e-9,6.0899133633364245e-9,6.7333151528128154e-9
6267888.392562066,6.25261232203908e-9,5.953475767001047e-9,6.581777558004653e-9
6413886.268506642,6.112389761286458e-9,5.820251850604214e-9,6.433812168166801e-9
6563284.871848603,5.97547207065613e-9,5.690166811327851e-9,6.289334905916463e-9
6716163.415704963,5.84178216183849e-9,5.563147757004321e-9,6.14826389957437e-9
6872602.958303262,5.7112449349919875e-9,5.439123649388642e-9,6.010519415772253e-9
7032686.445959707,5.583787219575392e-9,5.318025249431947e-9,5.876023794659266e-9
